StageID,地圖名稱,怪物ID,怪物名稱,Pic,Lv,Type,終末樓層,代表X,代表Y,出生點數量,來源
286,終末之塔Ⅲ,15779,危城巨猩,6906,920,0x00000080,24層、25層,5275,7526,14,mpc
286,終末之塔Ⅲ,15780,大滅霸,6722,930,0x00000008,25層,5931,7591,13,mpc
286,終末之塔Ⅲ,15781,兇殘之手,6889,940,0x00000040,28層,7217,3635,13,mpc
286,終末之塔Ⅲ,15782,菌侵甲鬼,6907,950,0x00000004,28層、29層,4318,2990,16,mpc
286,終末之塔Ⅲ,15783,赤潮王叉,6890,960,0x00000010,29層,3827,2144,9,mpc
286,終末之塔Ⅲ,15784,虛空魔鴆毒麒,6910,950,0x00000001,23層,1044,5372,1,mpc
286,終末之塔Ⅲ,15785,虛空神凜冰麒,6909,960,0x00000001,26層,11188,3172,1,mpc
286,終末之塔Ⅲ,15786,虛空神燹鳳麒,6908,970,0x00000001,29層,2387,2359,1,mpc
286,終末之塔Ⅲ,15787,西楚霸幻王,6911,995,0x00002000,30層,8845,7514,1,mpc
286,終末之塔Ⅲ,15788,終塔之寶<III>,5996,1,0x00002000,,9064,8144,6,mpc
286,終末之塔Ⅲ,15789,終末邪龍鎮,5992,920,0x00000200,24層,10408,6028,1,mpc
287,終末之塔Ⅳ,9029,守關妖將,5625,999,0x00002000,,7712,1992,14,mpc
287,終末之塔Ⅳ,15788,終塔之寶<III>,5996,1,0x00002000,,7640,1212,1,mpc
287,終末之塔Ⅳ,15845,瞠目兇首,6959,900,0x00000008,31層,9190,8065,6,mpc
287,終末之塔Ⅳ,15846,怒咆穢猿,6955,905,0x00000040,31層、32層,6844,4140,13,mpc
287,終末之塔Ⅳ,15847,萬金錘蜴,6956,910,0x00000020,32層,7080,3768,12,mpc
287,終末之塔Ⅳ,15848,無旌戰狼,5453,915,0x00000020,34層,11295,1048,8,mpc
287,終末之塔Ⅳ,15849,黑獄破城象,6961,960,0x00000080,33層,12612,860,1,mpc
287,終末之塔Ⅳ,15850,招靈巫祀,5426,915,0x00000002,34層,3773,7600,2,mpc
287,終末之塔Ⅳ,15851,虛海獵叉,6958,920,0x00000002,37層,1808,5132,17,mpc
287,終末之塔Ⅳ,15852,冥瘴崩山牛,6962,970,0x00000080,,956,5236,1,mpc
287,終末之塔Ⅳ,15853,驚奇機棺,5906,925,0x00000008,37層、38層,1056,468,5,mpc
287,終末之塔Ⅳ,15854,枯血鬼爪,6957,930,0x00000020,38層、39層,3756,2188,9,mpc
287,終末之塔Ⅳ,15855,墟漠矮靈,6960,940,0x00000400,39層,3456,2604,9,mpc
287,終末之塔Ⅳ,15856,禍星虛天監,6963,980,0x00000004,39層,3356,3500,1,mpc
287,終末之塔Ⅳ,15857,赤城武烈君,6850,990,0x00000020,40層,9416,5536,1,mpc
287,終末之塔Ⅳ,15858,終末邪龍鎮,5992,100,0x00000200,37層,562,440,2,mpc
287,終末之塔Ⅳ,15859,終塔之寶<IV>,5996,1,0x00002000,,9090,5592,6,mpc
287,終末之塔Ⅳ,15860,驚奇機棺,5906,925,0x00000008,37層、38層,11992,3712,7,mpc
287,終末之塔Ⅳ,15861,枯血鬼爪,6957,930,0x00000020,38層、39層,11549,3106,7,mpc
288,終末之塔Ⅴ,15859,終塔之寶<IV>,5996,1,0x00002000,,11256,3052,1,mpc
288,終末之塔Ⅴ,15932,沙野夜叉,5050,935,0x00000004,41層,7800,1120,10,mpc
288,終末之塔Ⅴ,15933,峽谷矮靈,6932,940,0x00000010,41層、42層,9288,1232,17,mpc
288,終末之塔Ⅴ,15934,金奇電鼠,6965,945,0x00000080,42層,10176,7656,14,mpc
288,終末之塔Ⅴ,15935,王谷兵蜂,5202,950,0x00000040,44層,9552,5850,16,mpc
288,終末之塔Ⅴ,15936,王谷聖蜂守,5204,970,0x00000020,43層,8842,7565,1,mpc
288,終末之塔Ⅴ,15937,白金之猩,6967,955,0x00000080,44層、45層,10888,3660,19,mpc
288,終末之塔Ⅴ,15938,窮兇極鱷,6926,960,0x00000080,45層,10568,3580,19,mpc
288,終末之塔Ⅴ,15939,虛無狩鬼,5664,965,0x00000004,,4552,6804,14,mpc
288,終末之塔Ⅴ,15940,王谷獸騎守,5475,980,0x00000002,46層,4576,6978,1,mpc
288,終末之塔Ⅴ,15941,惡浪狂獵,6892,970,0x00000020,,796,944,5,mpc
288,終末之塔Ⅴ,15944,挑羊點尖,6929,980,0x00000020,49層,3568,2392,9,mpc
288,終末之塔Ⅴ,15945,畫蛇似蛟,6931,980,0x00000020,49層,3413,2726,9,mpc
288,終末之塔Ⅴ,15946,王谷書藏司,6849,990,0x00000004,49層,2676,3125,1,mpc
288,終末之塔Ⅴ,15947,咒君拉美西斯,6966,1050,0x00000020,50層,7040,3776,1,mpc
288,終末之塔Ⅴ,15948,終塔之寶<V>,5996,1,0x00002000,,6188,4240,6,mpc
289,終末之塔Ⅵ,15948,終塔之寶<V>,5996,1,0x00002000,,12167,938,1,mpc
289,終末之塔Ⅵ,16087,虛無十字軍,6514,985,0x00000002,51層、52層,7698,1962,15,mpc
289,終末之塔Ⅵ,16088,虛無真知士,5935,985,0x00000002,51層,7622,1240,9,mpc
289,終末之塔Ⅵ,16089,艾濟原人,5541,1000,0x00000002,52層、53層,9157,5623,14,mpc
289,終末之塔Ⅵ,16090,尼絡暴獸,6925,1010,0x00000020,53層、54層,8357,5281,17,mpc
289,終末之塔Ⅵ,16091,虛統‧賽特,6922,1100,0x00000008,53層,9389,5459,1,mpc
289,終末之塔Ⅵ,16092,尼絡狂鱷,6926,1020,0x00000080,54層、55層,7118,3905,14,mpc
289,終末之塔Ⅵ,16093,護柱血爪,6852,1030,0x00000040,55層、56層,11801,2906,15,mpc
289,終末之塔Ⅵ,16094,柱末腐豚,6605,1040,0x00000020,56層、57層,10921,3482,16,mpc
289,終末之塔Ⅵ,16095,虛座‧塞拉比斯,6895,1150,0x00000004,56層,12523,3849,1,mpc
289,終末之塔Ⅵ,16096,霸虛雄獅,6511,1050,0x00000080,57層、58層,1782,5190,14,mpc
289,終末之塔Ⅵ,16097,喚虛女巫,6504,1060,0x00000002,58層、59層,2310,2325,15,mpc
289,終末之塔Ⅵ,16098,神柱虛祭,6930,1070,0x00000400,59層,3911,2109,10,mpc
289,終末之塔Ⅵ,16099,虛龍‧阿佩普,5768,1200,0x00000400,59層,2363,3052,1,mpc
289,終末之塔Ⅵ,16100,終劫阿努比斯,6970,1200,0x00002000,60層,4209,7127,1,mpc
289,終末之塔Ⅵ,16101,終塔之寶<VI>,5996,1,0x00002000,,4757,7609,6,mpc
290,終末之塔Ⅶ,9029,守關妖將,5625,999,0x00002000,,6524,3781,5,mpc
290,終末之塔Ⅶ,15723,躍昇妖玉,5923,1,0x00002000,,9215,5478,1,mpc
290,終末之塔Ⅶ,16101,終塔之寶<VI>,5996,1,0x00002000,,6203,3973,1,mpc
290,終末之塔Ⅶ,16264,砌塔石奴,6989,1055,0x00000002,61層、62層,6016,7633,16,mpc
290,終末之塔Ⅶ,16265,咒殺修陀,6983,1070,0x00000004,62層,9544,7520,12,mpc
290,終末之塔Ⅶ,16266,碎魂金鬼,6854,1085,0x00000020,64層,1843,1036,15,mpc
290,終末之塔Ⅶ,16267,衛皇凶赦殘豹,5406,1150,0x00000080,63層,11472,1324,1,mpc
290,終末之塔Ⅶ,16268,暴拳狌狌,6853,1100,0x00000080,64層,2019,876,14,mpc
290,終末之塔Ⅶ,16269,無序燭陰,5773,1115,0x00000010,66層,5146,4470,16,mpc
290,終末之塔Ⅶ,16270,怒裂睚眥,6852,1130,0x00000020,66層、67層,10562,3570,16,mpc
290,終末之塔Ⅶ,16271,衛皇人面獅身,6920,1200,0x00000200,66層,2373,5968,1,mpc
290,終末之塔Ⅶ,16272,壯脂鑿齒,6606,1145,0x00000008,67層,10120,4980,18,mpc
290,終末之塔Ⅶ,16273,九毒相柳,6851,1160,0x00000040,69層,7944,5700,17,mpc
290,終末之塔Ⅶ,16274,諸肢惡樓,6982,1175,0x00002000,69層,3566,2406,9,mpc
290,終末之塔Ⅶ,16275,衛皇巨劍神座,6924,1250,0x00000001,69層,4114,2238,1,mpc
290,終末之塔Ⅶ,16276,再生黑后,6918,1300,0x00002000,70層,6925,1548,1,mpc
290,終末之塔Ⅶ,16277,終塔之寶<VII>,5996,1,0x00002000,,7017,1612,6,mpc
291,終末之塔Ⅷ,16277,終塔之寶<VII>,5996,1,0x00002000,,9396,5472,1,mpc
291,終末之塔Ⅷ,16478,虛行蜴魔,6964,1180,0x00000020,,7632,1231,9,mpc
291,終末之塔Ⅷ,16479,虛行影虎,6667,1185,0x00000020,,7376,1420,9,mpc
291,終末之塔Ⅷ,16480,冥河緝獵手,6691,1270,0x00000008,71層,8000,992,1,mpc
291,終末之塔Ⅷ,16481,死川血鱷,6926,1190,0x00000080,,1312,644,9,mpc
291,終末之塔Ⅷ,16482,死川悍犀,6925,1195,0x00000020,,9332,7964,9,mpc
291,終末之塔Ⅷ,16483,死川牙豹,6928,1200,0x00000100,,12020,1192,9,mpc
291,終末之塔Ⅷ,16484,虛空主宰分靈,6874,1300,0x00002000,72層、73層、74層,11488,1252,3,mpc
291,終末之塔Ⅷ,16485,尸薩滿,6636,1210,0x00000002,,8728,5712,9,mpc
291,終末之塔Ⅷ,16486,木乃伊,6941,1215,0x00000008,,9016,5680,9,mpc
291,終末之塔Ⅷ,16487,冥河黑門將,6450,1330,0x00000008,75層,9376,5464,1,mpc
291,終末之塔Ⅷ,16488,死川幽鳥,6921,1225,0x00000400,,11848,3808,12,mpc
291,終末之塔Ⅷ,16489,死川爪犯,6922,1230,0x00000008,,4488,7794,12,mpc
291,終末之塔Ⅷ,16490,死川鬼祭,6923,1235,0x00000400,,1883,5916,12,mpc
291,終末之塔Ⅷ,16491,虛空主宰幻象,6874,1350,0x00002000,,4628,6956,3,mpc
291,終末之塔Ⅷ,16492,一杖虛導,6983,1240,0x00000004,79層,3860,2033,9,mpc
291,終末之塔Ⅷ,16493,八顛虛兇,6982,1250,0x00000004,79層,3739,2284,9,mpc
291,終末之塔Ⅷ,16494,金字塔殉司,6849,1380,0x00002000,79層,2593,3102,1,mpc
291,終末之塔Ⅷ,16495,冥還黑后,6913,1410,0x00002000,80層,5572,4455,1,mpc
291,終末之塔Ⅷ,16496,終塔之寶<VIII>,5996,1,0x00002000,,6152,4300,6,mpc
292,終末之塔Ⅸ,9029,守關妖將,5625,999,0x00002000,,6322,3949,4,mpc
292,終末之塔Ⅸ,16496,終塔之寶<VIII>,5996,1,0x00002000,,6076,4204,1,mpc
292,終末之塔Ⅸ,16521,造亂思魅,6638,1250,0x00000010,81層,4344,7036,20,mpc
292,終末之塔Ⅸ,16522,生非識邪,6639,1260,0x00000010,83層,1667,1132,15,mpc
292,終末之塔Ⅸ,16523,迷竅幻鬼,5809,1270,0x00000008,83層、84層,9568,5824,16,mpc
292,終末之塔Ⅸ,16524,忌天魔將像,5842,1350,0x00002000,83層,8864,7536,1,mpc
292,終末之塔Ⅸ,16525,倒懸心魔,5360,1280,0x00000004,84層、85層,8272,5152,15,mpc
292,終末之塔Ⅸ,16526,失序亂兵,6449,1290,0x00000002,85層、86層,10536,3584,17,mpc
292,終末之塔Ⅸ,16527,危盪弄臣,5838,1300,0x00000020,86層、87層,9512,1374,21,mpc
292,終末之塔Ⅸ,16528,仇燄魔翼龍,5927,1400,0x00002000,86層,12608,3904,1,mpc
292,終末之塔Ⅸ,16529,國破兇卒,6986,1310,0x00000002,87層、88層,8934,1361,19,mpc
292,終末之塔Ⅸ,16530,禍患造者,5396,1320,0x00000002,88層、89層,4954,2740,21,mpc
292,終末之塔Ⅸ,16531,瘡痍行者,6985,1330,0x00000002,89層,4049,2944,13,mpc
292,終末之塔Ⅸ,16532,輾州魔軍司,6885,1450,0x00002000,89層,3412,3536,1,mpc
292,終末之塔Ⅸ,16533,亡國之紫‧九尾,6448,1500,0x00002000,90層,1000,5316,1,mpc
292,終末之塔Ⅸ,16534,終塔之寶<IX>,5996,1,0x00002000,,1260,5176,6,mpc
292,終末之塔Ⅸ,16535,虛空能源,5330,1,0x00002000,,4585,6936,1,mpc
292,終末之塔Ⅸ,16536,虛滅石龍陣,5995,1250,0x00002000,84層,9920,5760,1,mpc
292,終末之塔Ⅸ,16537,虛滅銀龍陣,5994,1300,0x00002000,84層,8064,5760,1,mpc
292,終末之塔Ⅸ,16538,虛滅金龍陣,5993,1350,0x00002000,84層,9792,4704,1,mpc
292,終末之塔Ⅸ,16539,虛空主宰遊影,6874,1350,0x00002000,87層,7680,1248,7,mpc
293,終末之塔Ⅹ,16534,終塔之寶<IX>,5996,1,0x00002000,,1322,619,1,mpc
293,終末之塔Ⅹ,16831,幽閉怒獸,6884,1350,0x00000080,91層、92層,11163,3814,18,mpc
293,終末之塔Ⅹ,16832,星淵潛狂,6892,1375,0x00000010,91層、92層、93層,9024,7476,25,mpc
293,終末之塔Ⅹ,16833,百劫屠者,6450,1400,0x00000020,93層、94層,1453,1085,17,mpc
293,終末之塔Ⅹ,16834,百層捍衛者,6475,1550,0x00002000,93層,2368,5904,1,mpc
293,終末之塔Ⅹ,16835,鬼雷驚爪,6957,1425,0x00000040,94層,6199,1338,17,mpc
293,終末之塔Ⅹ,16836,怨咒靈車,6984,1450,0x00000008,96層,7461,1977,14,mpc
293,終末之塔Ⅹ,16837,四腳魔像,6982,1475,0x00000004,96層、97層,5777,4851,17,mpc
293,終末之塔Ⅹ,16838,虛還武典化靈,6849,1600,0x00002000,96層,5220,4891,1,mpc
293,終末之塔Ⅹ,16839,星墜重隕,6854,1500,0x00000020,97層,4963,7473,8,mpc
293,終末之塔Ⅹ,16840,虛念頭陀,6983,1525,0x00000004,99層,3680,2340,14,mpc
293,終末之塔Ⅹ,16841,百虛操偶,6441,1550,0x00000200,99層,3456,2432,14,mpc
293,終末之塔Ⅹ,16842,操炎赤靈王,8501,1650,0x00002000,99層,2726,3098,1,mpc
293,終末之塔Ⅹ,16843,百朝虛霸．始皇帝,6975,1700,0x00002000,100層,12779,6974,1,mpc
293,終末之塔Ⅹ,16844,終塔之寶<X>,5996,1,0x00002000,,12839,6961,6,mpc
294,終末之塔ⅩⅠ,9029,守關妖將,5625,999,0x00002000,,8896,8528,10,mpc
294,終末之塔ⅩⅠ,16844,終塔之寶<X>,5996,1,0x00002000,,12880,8528,1,mpc
294,終末之塔ⅩⅠ,16929,裂變鬼兵,5300,1525,0x00000020,101層,15695,941,7,mpc
294,終末之塔ⅩⅠ,16930,猛爆毒麟,8553,1550,0x00001000,101層、102層,15617,1763,13,mpc
294,終末之塔ⅩⅠ,16931,吞虛兇鱷,5134,1575,0x00000080,102層,12309,4833,13,mpc
294,終末之塔ⅩⅠ,16932,幻殺修羅,8554,1600,0x00000004,104層,2728,4554,15,mpc
294,終末之塔ⅩⅠ,16933,阿樊怛,5710,1700,0x00002000,103層,12192,4256,1,mpc
294,終末之塔ⅩⅠ,16934,啼血哀鳳,8556,1625,0x00000800,104層、105層,2464,4780,13,mpc
294,終末之塔ⅩⅠ,16935,終塔妖狐,8557,1650,0x00000020,105層,12032,2272,14,mpc
294,終末之塔ⅩⅠ,16936,沉池鑿蝦,8558,1675,0x00000020,107層,5760,1152,23,mpc
294,終末之塔ⅩⅠ,16937,阿樊怛Ⅱ,5730,1750,0x00002000,106層,9664,608,1,mpc
294,終末之塔ⅩⅠ,16938,扞河龐蟹,8559,1700,0x00000020,107層、108層,8253,7957,11,mpc
294,終末之塔ⅩⅠ,16939,兆嗔惡靈,5333,1725,0x00000008,108層、109層,5632,7488,24,mpc
294,終末之塔ⅩⅠ,16940,斬塔罪刀,8560,1750,0x00000002,109層,4750,7301,14,mpc
294,終末之塔ⅩⅠ,16941,操毒鴆靈王,8555,1800,0x00002000,109層,4304,7264,1,mpc
294,終末之塔ⅩⅠ,16942,橫世暴君．紂,8561,1850,0x00002000,110層,9040,2512,1,mpc
294,終末之塔ⅩⅠ,16943,終塔之寶<XI>,5996,1,0x00002000,,8928,2352,6,mpc
294,終末之塔ⅩⅠ,16946,謎之光球．壹,5923,1,0x00002000,,13537,8477,1,mpc
294,終末之塔ⅩⅠ,16947,謎之光球．貳,5923,1,0x00002000,,12064,8496,1,mpc
294,終末之塔ⅩⅠ,16948,謎之光球．參,5923,1,0x00002000,,12993,8269,1,mpc
294,終末之塔ⅩⅠ,16949,謎之光球．肆,5923,1,0x00002000,,12352,8704,1,mpc
295,超七寶仙境　壹,15563,○仙露花精○,5143,410,0x00000010,,6084,1870,2,mpc
295,超七寶仙境　壹,15564,○松齡聖龜○,5201,420,0x00000080,,5820,1709,2,mpc
295,超七寶仙境　壹,15565,○步天敖犬○,5273,430,0x00000080,,5411,1717,2,mpc
295,超七寶仙境　壹,15566,○萬曆星將○,5396,440,0x00000001,,5168,1835,2,mpc
295,超七寶仙境　壹,15567,○幻月銀狼○,5407,450,0x00001000,,4938,2007,2,mpc
295,超七寶仙境　壹,15568,○岩羅角獸○,5477,460,0x00000080,,6002,2173,2,mpc
295,超七寶仙境　壹,15569,○妙捷跳鼠○,5570,470,0x00000080,,5841,2270,2,mpc
295,超七寶仙境　壹,15570,○霧隱忍武○,5643,480,0x00000002,,5434,2316,2,mpc
295,超七寶仙境　壹,15571,○來世象尊○,5712,490,0x00000020,,5111,2336,2,mpc
295,超七寶仙境　壹,15572,○問頂仙龍○,5862,500,0x00000400,,4837,2331,2,mpc
295,超七寶仙境　壹,15573,◎仙露花精◎,5143,505,0x00000010,,2696,2586,2,mpc
295,超七寶仙境　壹,15574,◎松齡聖龜◎,5201,510,0x00000080,,2407,2387,2,mpc
295,超七寶仙境　壹,15575,◎步天敖犬◎,5273,515,0x00000080,,2625,2804,2,mpc
295,超七寶仙境　壹,15576,◎萬曆星將◎,5396,520,0x00000001,,2091,2369,2,mpc
295,超七寶仙境　壹,15577,◎幻月銀狼◎,5407,525,0x00001000,,2423,2995,2,mpc
295,超七寶仙境　壹,15578,◎岩羅角獸◎,5477,530,0x00000080,,2049,2960,2,mpc
295,超七寶仙境　壹,15579,◎妙捷跳鼠◎,5570,535,0x00000080,,1797,2936,2,mpc
295,超七寶仙境　壹,15580,◎霧隱忍武◎,5643,540,0x00000002,,1782,2422,2,mpc
295,超七寶仙境　壹,15581,◎來世象尊◎,5712,545,0x00000020,,1580,2800,2,mpc
295,超七寶仙境　壹,15582,◎問頂仙龍◎,5862,550,0x00000400,,1379,2702,2,mpc
295,超七寶仙境　壹,15583,●仙露花精●,5143,555,0x00000010,,5197,3800,2,mpc
295,超七寶仙境　壹,15584,●松齡聖龜●,5201,560,0x00000080,,5499,3676,2,mpc
295,超七寶仙境　壹,15585,●步天敖犬●,5273,565,0x00000080,,5722,3788,2,mpc
295,超七寶仙境　壹,15586,●萬曆星將●,5396,570,0x00000001,,5927,3693,2,mpc
295,超七寶仙境　壹,15587,●幻月銀狼●,5407,575,0x00001000,,6065,3834,2,mpc
295,超七寶仙境　壹,15588,●岩羅角獸●,5477,580,0x00000080,,6194,3679,2,mpc
295,超七寶仙境　壹,15589,●妙捷跳鼠●,5570,585,0x00000080,,6393,3823,2,mpc
295,超七寶仙境　壹,15590,●霧隱忍武●,5643,590,0x00000002,,6337,3448,2,mpc
295,超七寶仙境　壹,15591,●來世象尊●,5712,595,0x00000020,,6439,3583,2,mpc
295,超七寶仙境　壹,15592,●問頂仙龍●,5862,600,0x00000400,,6585,3495,2,mpc
300,虛空大秘境,16538,虛滅金龍陣,5993,1350,0x00002000,,3801,5260,1,mpc
301,吉薩走廊,15913,採石奴,6933,790,0x00000001,,3768,4344,7,mpc
301,吉薩走廊,15914,虛來殺爪,6852,735,0x00000040,,6648,976,7,mpc
301,吉薩走廊,15915,虛來屠尖,6851,750,0x00000020,,6560,2816,7,mpc
301,吉薩走廊,15916,虛來轟錘,6854,765,0x00000020,,7120,2536,8,mpc
301,吉薩走廊,15917,虛來鳴猩,6853,780,0x00000080,,3616,1432,8,mpc
301,吉薩走廊,15918,艾濟矮靈,6932,800,0x00000010,,5648,4416,7,mpc
301,吉薩走廊,15919,石奴監工,6935,810,0x00000002,,3256,4176,7,mpc
301,吉薩走廊,15920,泥河鱷魔,6926,820,0x00000080,,1960,4880,7,mpc
302,古翰大沙漠,15921,沙暴先鋒,6942,810,0x00000002,,6960,2216,8,mpc
302,古翰大沙漠,15922,殺傷跳鼠,6965,820,0x00000080,,5320,2072,8,mpc
302,古翰大沙漠,15923,塵泥羊巫,6929,830,0x00000020,,6368,2112,8,mpc
302,古翰大沙漠,15924,古翰沙蟲,5558,840,0x00000040,,7072,3424,8,mpc
302,古翰大沙漠,15925,人面獅身像,6920,855,0x00000200,,5608,3768,8,mpc
302,古翰大沙漠,15926,鑽岩鋼蛇,5802,870,0x00000040,,6168,3872,8,mpc
302,古翰大沙漠,15927,烈日行蜴,6964,880,0x00000020,,3728,3344,8,mpc
302,古翰大沙漠,15928,木乃伊,6941,890,0x00000008,,2189,2630,7,mpc
302,古翰大沙漠,15929,漠影翼蛇,6931,900,0x00000020,,1864,3424,8,mpc
302,古翰大沙漠,16064,沙暴先鋒隊長,6939,1000,0x00000002,,8188,4559,1,mpc
303,太陽神大道,15963,王都石工,6933,890,0x00000001,,960,1816,7,mpc
303,太陽神大道,15964,沙漠矮靈,6932,900,0x00000010,,560,1952,7,mpc
303,太陽神大道,15965,艾濟巡督,6968,910,0x00000002,,2288,1648,7,mpc
303,太陽神大道,15966,王都守衛,6942,920,0x00000002,,4600,3016,19,mpc
303,太陽神大道,15967,尼絡女鬥士,6937,930,0x00000002,,3040,3136,12,mpc
303,太陽神大道,15968,港灣鱷人,6926,940,0x00000080,,4624,708,7,mpc
303,太陽神大道,15969,彎刀河獸,6925,950,0x00000020,,4088,760,7,mpc
303,太陽神大道,15970,穿雲鐵鷹,6921,960,0x00000100,,7048,5000,7,mpc
303,太陽神大道,15971,雪槍狂豹,6928,970,0x00000100,,5760,4685,7,mpc
304,王都盧索,15973,盧索野民,6932,930,0x00000010,,7622,1552,7,mpc
304,王都盧索,15974,衛城鬃獅,6510,940,0x00000080,,6728,2216,9,mpc
304,王都盧索,15975,盧索警司,6968,950,0x00000002,,6489,2347,7,mpc
304,王都盧索,15976,逐日虎人,5938,960,0x00000020,,6120,2568,7,mpc
304,王都盧索,15977,護聖刀將,6942,970,0x00000002,,5480,3616,7,mpc
304,王都盧索,15978,親衛獸將,6928,980,0x00000100,,4168,1736,7,mpc
304,王都盧索,15979,護聖女侍,6937,990,0x00000002,,3360,3896,17,mpc
304,王都盧索,15980,祭日司衛,6930,1000,0x00000100,,2440,3376,12,mpc
304,王都盧索,15981,皇家聖衛,6939,1010,0x00000002,,1720,1736,8,mpc
305,托勒密山麓,15996,起源刺客,6937,1000,0x00000002,,7144,3728,9,mpc
305,托勒密山麓,15997,皇家聖衛,6939,1010,0x00000002,,7296,3088,9,mpc
305,托勒密山麓,15998,黃金風蛇,6931,1015,0x00000020,,7192,2760,9,mpc
305,托勒密山麓,15999,荒山血獵,6928,1020,0x00000100,,6142,2153,9,mpc
305,托勒密山麓,16000,托勒密魔鱷,6926,1025,0x00000080,,4576,3088,9,mpc
305,托勒密山麓,16001,峽谷蠻獸,6925,1025,0x00000020,,3792,3488,9,mpc
305,托勒密山麓,16002,鎮祠蒼翼,6921,1030,0x00000100,,3464,3472,9,mpc
305,托勒密山麓,16003,眾靈妖祭,6930,1035,0x00000100,,1576,2808,9,mpc
305,托勒密山麓,16004,聖谷王司,6923,1040,0x00000100,,1992,3744,9,mpc
305,托勒密山麓,16005,金斧皇將,6927,1050,0x00000100,,2080,4864,9,mpc
306,荷魯斯聖祠,16020,貝斯,6932,1055,0x00000400,,7360,1216,10,mpc
306,荷魯斯聖祠,16021,庫努牡,6929,1060,0x00000400,,7016,1088,10,mpc
306,荷魯斯聖祠,16022,索貝克,6926,1065,0x00000400,,6560,2056,10,mpc
306,荷魯斯聖祠,16023,芭絲特,6930,1070,0x00000400,,4048,1760,10,mpc
306,荷魯斯聖祠,16024,塞赫麥特,6928,1080,0x00000400,,4144,2624,10,mpc
306,荷魯斯聖祠,16025,奈赫貝特,6921,1080,0x00000400,,2344,2856,10,mpc
306,荷魯斯聖祠,16026,托特,6923,1085,0x00000400,,1840,3760,9,mpc
306,荷魯斯聖祠,16027,凱布利,6924,1090,0x00000400,,1861,4480,9,mpc
306,荷魯斯聖祠,16028,拉‧荷魯斯,6915,1110,0x00000001,,666,4449,1,mpc
306,荷魯斯聖祠,16029,左塞爾巨像,6939,1075,0x00000200,,2296,1776,10,mpc
306,荷魯斯聖祠,16030,多姆泰夫,6927,1075,0x00000400,,6416,3568,9,mpc
307,赫勒神殿遺址,16006,守陵人獅像,6920,1030,0x00000200,,6264,1432,10,mpc
307,赫勒神殿遺址,16007,盜墓侏賊,6932,1035,0x00000010,,6854,1173,9,mpc
307,赫勒神殿遺址,16008,赤瞳犄角,6929,1040,0x00000020,,6008,1632,9,mpc
307,赫勒神殿遺址,16009,禍天翼蛇,6931,1045,0x00000020,,7705,4284,9,mpc
307,赫勒神殿遺址,16010,殉王木乃伊,6941,1050,0x00000008,,6704,3144,14,mpc
307,赫勒神殿遺址,16011,護棺刃鱷,6926,1055,0x00000080,,3760,4056,9,mpc
307,赫勒神殿遺址,16012,鎮碑儀主,6923,1060,0x00000100,,3272,3424,13,mpc
307,赫勒神殿遺址,16013,衛陵煞豹,6928,1070,0x00000100,,1360,3260,13,mpc
307,赫勒神殿遺址,16014,黑喪使徒,6922,1080,0x00000008,,1728,2200,12,mpc
308,神王金字塔,16065,浸幽木乃伊,6941,1050,0x00000008,,6431,4064,16,mpc
308,神王金字塔,16066,斯芬克斯銅像,6969,1055,0x00000200,,4701,2215,19,mpc
308,神王金字塔,16067,艾濟鋼鎧蠍,5114,1060,0x00000040,,5389,3521,14,mpc
308,神王金字塔,16068,黑后親衛武姬,6937,1070,0x00000002,,4132,2018,17,mpc
308,神王金字塔,16069,虛空爬行者,6892,1075,0x00000020,,5251,3810,14,mpc
308,神王金字塔,16070,邪甲幽蛛妃,5351,1080,0x00000020,,3329,3254,10,mpc
308,神王金字塔,16071,凱貝潔特,6901,1085,0x00000010,,1865,2878,10,mpc
308,神王金字塔,16072,凱夫山納,6931,1090,0x00000020,,1724,1580,8,mpc
308,神王金字塔,16073,艾姆謝特,6923,1095,0x00000400,,2997,654,8,mpc
308,神王金字塔,16074,賽特,6922,1105,0x00000008,,2717,1295,8,mpc
308,神王金字塔,16075,創典黑后,6918,1099,0x00000002,,4128,2208,1,mpc
308,神王金字塔,16076,冥府艷后克麗邁絲,6913,1125,0x00002000,,4224,2272,1,mpc
308,神王金字塔,16077,冥者阿奴比斯,6914,1110,0x00000004,,1920,960,3,mpc
309,修羅級神王金字塔,16298,<浸幽木乃伊>,6941,1100,0x00000008,,6431,4064,16,mpc
309,修羅級神王金字塔,16299,<斯芬克斯銅像>,6969,1105,0x00000200,,4701,2215,19,mpc
309,修羅級神王金字塔,16300,<艾濟鋼鎧蠍>,5114,1110,0x00000040,,5389,3521,14,mpc
309,修羅級神王金字塔,16301,<黑后親衛武姬>,6937,1120,0x00000002,,4132,2018,17,mpc
309,修羅級神王金字塔,16302,<虛空爬行者>,6892,1125,0x00000020,,5251,3810,14,mpc
309,修羅級神王金字塔,16303,<邪甲幽蛛妃>,5351,1130,0x00000020,,3329,3254,10,mpc
309,修羅級神王金字塔,16304,<凱貝潔特>,6901,1135,0x00000010,,1865,2878,10,mpc
309,修羅級神王金字塔,16305,<凱夫山納>,6931,1140,0x00000020,,1724,1580,8,mpc
309,修羅級神王金字塔,16306,<艾姆謝特>,6923,1145,0x00000400,,2997,654,8,mpc
